name,venues,deceased,photo_url,bio,bio_source,gap_fill_added
Robby Hoffman,,,/photos/robby_hoffman.jpg,"Rivkah Sarah ""Robby"" Hoffman is an American actress. Born in Brooklyn, New York, she began her career as a writer and is known for her work on The Chris Gethard Show, Baroness Von Sketch Show, Workin'",wiki,no
Kristin Key,,,/photos/kristin_key.jpg,"Kristin Key is an American comedian who has appeared at The Improv, and on the series Last Comic Standing and Bring the Funny. She favors a self-deprecating, physical, and improvisational style of com",wiki,no
Zakir Khan,,,/photos/zakir_khan.jpg,"Zakir Khan may refer to:Zakir Khan (comedian), Indian comedian
Zakir Khan (cricketer), Pakistani cricketer
Zakir Husain Khan (1897–1969), President of India 1967–1969",wiki,no
John Oliver,,,/photos/john_oliver.jpg,"John William Oliver is a British and American comedian, political commentator and television personality. He hosts Last Week Tonight with John Oliver on HBO and started his career as a stand-up comedi",wiki,no
Modi,,,/photos/modi.jpg,,none,no
Ben Bankas,,,/photos/ben_bankas.jpg,,none,no
Alyssa Edwards,,,/photos/alyssa_edwards.jpg,,none,no
Desi Banks,,,/photos/desi_banks.jpg,Desi Terrell Banks Jr. is an American comedian and actor. He played two seasons of college football for Morehead State as a wide receiver.,wiki,no
Ray Lau,,,/photos/ray_lau.jpg,,none,no
Zoltan Kaszas,,,/photos/zoltan_kaszas.jpg, Zoltan Kaszas is a Hungarian-American comedian and actor.,wiki,no
Vittorio Angelone,,,/photos/vittorio_angelone.jpg,"Vittorio Angelone is an Irish comedian, actor and writer. He is known for exploring cultural identity through his work.",wiki,no
Mario Adrion,,,/photos/mario_adrion.jpg,"Mario Leon Adrion is a German-American comedian, YouTuber, and former fashion model, who has appeared in Vogue magazine, and on ABC, Pro7 as well as Jimmy Kimmel Live! He is best known for his comedy ",wiki,no
Sooshi Mango,,,/photos/sooshi_mango.webp,"Sooshi Mango is an Australian comedy troupe founded in 2015. The group consists of two brothers, Joe and Carlo Salanitri, and their best friend, Andrew Manfre. Sooshi Mango is best known for their com",wiki,no
UpDating,,,/photos/updating.png,,none,no
Michelle Buteau,,,/photos/michelle_buteau.jpg,"Michelle Buteau is an American stand-up comedian, actress, television host, producer, and podcast host.",wiki,no
Ruslan Bely,,,/photos/ruslan_bely.jpg,,none,no
Ladies & Tangents,,,/photos/ladies_tangents.webp,,none,no
Pour Minds,,,/photos/pour_minds.webp,,none,no
Chelcie Lynn,,,/photos/chelcie_lynn.jpg,"Chelcie Lynn Melton is an American internet personality, actress and stand-up comedian who began her internet career on the video sharing platform Vine as her character, Trailer Trash Tammy. She poste",wiki,no
Austin Nasso,,,/photos/austin_nasso.jpg,,none,no
Naomi Watanabe,,,/photos/naomi_watanabe.jpg,"Naomi Watanabe  is a Japanese comedian, actress, and fashion designer. She rose to fame in 2008 for her imitation of Beyoncé, after which she was given the title ""the Japanese Beyoncé"".",wiki,no
Jarlath Regan,,,/photos/jarlath_regan.jpg,"Jarlath Regan is an Irish stand-up comedian, television performer, and host of the An Irishman Abroad podcast.",wiki,no
Not Another D+D Podcast,,,/photos/not_another_d_d_podcast.jpg,,none,no
Laci Mosley,,,/photos/laci_mosley.jpg,"Laci Mosley is an American actor, comedian, and podcaster. She performs improv comedy at UCB Los Angeles and co-starred in the Pop comedy series Florida Girls. Mosley is best known for her podcast Sca",wiki,no
Rob Anderson,,,/photos/rob_anderson.jpg,"Robert Anderson is an American internet personality and comedian. Based in New York City, he became known on TikTok for his Gay Science series, which satirizes LGBT stereotypes. He also creates viral ",wiki,no
Peet Montzingo,,,/photos/peet_montzingo.jpg,"Peter ""Peet"" Montzingo is an American internet personality, musician and writer.",wiki,no
Rob Cesternino,,,/photos/rob_cesternino.jpg,"Robert Kristopher Cesternino is an American reality television contestant and podcast host, known for his appearances on Survivor: The Amazon (2003) and Survivor: All-Stars (2004).",wiki,no
Ceara O'Sullivan,,,/photos/ceara_osullivan.jpg,,none,no
Carl Tart,,,/photos/carl_tart.jpg,"Carl Tart is an American actor, improviser, writer, and comedian. Tart is known for being a featured player on the 2016 Fox sketch show Party Over Here, a writer on the 2016 Mad TV revival, and a regu",wiki,no
Chloe Troast,,,/photos/chloe_troast.jpg,Chloe Eileen Troast is an American comedian and actress. Troast was featured on the NBC sketch comedy series Saturday Night Live for its 49th season.,wiki,no
Asha Ward,,,/photos/asha_ward.png,"Asha Ward is an American comedian and writer. In 2022, she became the youngest-ever writer on the staff of Saturday Night Live.",wiki,no
Jimmy Fowlie,,,/photos/jimmy_fowlie.jpg,"Jimmy Fowlie is an American actor, writer and comedian who publishes YouTube content. Formerly of The Groundlings, he produced Go-Go Boy Interrupted, an LGBT-themed comedy web series based on his live",wiki,no
Ben Marshall,,,/photos/ben_marshall.jpg,"Ben, Benny or Benjamin Marshall may refer to:Benjamin Marshall (painter) (1768–1835), English sporting and animal painter
Benjamin H. Marshall (1874–1944), American architect with Chicago firm Marshal",wiki,no
Super Secret Pop Up,,,/photos/super_secret_pop_up.jpg,Comedy Central,nycc,no
Maggie Lalley,,,/photos/maggie_lalley.jpg,"Maggie Lalley is a stand up comic, musical comedian and improviser living in New York City. She&#039;s performed stand up in the She Makes Me Laugh Festival, Harlem Comedy Festival, She Devil Comedy F",stand,no
Rachel Coster,,,/photos/rachel_coster.jpg,Rachel is a comic having the time of her life in NYC. She is a stand up comedian with a background in improv sorry. She hosts an amazing tik tok show called boy room and the only live stand up comedy ,stand,no
Meg Millane,,,/photos/meg_millane.png,,none,no
Sumukhi Suresh,,,/photos/sumukhi_suresh.jpg,"Sumukhi Suresh is an Indian actor, stand-up comedian, writer and director. She is known for humorous sketches which she writes and performs in. In an online article, Hindustan Times referred to Sumukh",wiki,no
Elon Altman,,,/photos/elon_altman.jpg,"WINNEROF NY'S GOT TALENT 2021, BOSTON COMEDY FESTIVAL FINALIST,",nycc,no
Fifth Column Podcast,,,/photos/fifth_column_podcast.jpg,,none,no
Kmele Foster,,,/photos/kmele_foster.jpg,"co-host of The Fifth Column podcast and the co-founder and executive producer of the media company Freethink. Foster was one of the signatories of the Harper's Letter on justice and open debate, along",nycc,no
Michael Moynihan,,,/photos/michael_moynihan.jpg,"American journalist. A former national correspondent for Vice News, he co-hosts The Fifth Column podcast and hosts The Moynihan Report. He was previously the cultural news editor for The Daily Beast, ",nycc,no
Fen Guillaume,,,/photos/fen_guillaume.jpg,,none,no
Malik Elassal,,,/photos/malik_elassal.jpg,"Malik Elassal is an Lebanese-Canadian actor, writer, and comedian who uses his ability to connect with diverse audiences to find humor in the universal human experience as well as his own. In the past",stand,no
Gayme Show,,,/photos/gayme_show.jpg,"Gayme Show is an American unscripted comedy show that debuted April 6, 2020 as a part of the premiere content roll out for mobile streaming service Quibi.",wiki,no
Matt Rogers,,,/photos/matt_rogers.jpg,"Matthew or Matt Rogers may refer toMatthew Rogers, American singer and TV host
Matthew Rogers 
Matthew Rogers (basketball)
Matt Rogers (comedian)
Matt Rogers 
Mat Rogers, rugby player",wiki,no
DJ Akademiks,,,,"Livingston George Allen, known professionally as DJ Akademiks, is a Jamaican-American podcaster, YouTuber and live streamer who specializes in music industry journalism. After gaining fame on YouTube ",wiki,no
Yurié Collins,,,,,none,no
Demetrius Fields,,,,"Demetrius Fields was born in Windsor, Ontario and raised in the suburbs of Detroit, Michigan. He has been making comedy sketches since he was 12 years old and started performing stand up comedy in 201",stand,no
Joe Levy,,,,,none,no
Sean T. Mahoney,,,/photos/sean_t_mahoney.jpg,,none,no
Damien Speranza,,,,,none,no
Comedy Bang! Bang! Live!,,,/photos/comedy_bang_bang_live.jpg,,none,no
Francesco De Carlo,,,/photos/francesco_de_carlo.jpg,"FROM THE TONIGHT SHOW, COMEDY STAR FROM ITALY, COMEDY CENTRAL",nycc,no
Sharief Johnson,,,,"NETFLIX IS A JOKE, HULU, SIRIUS XM,",nycc,no
Chris Lamberth,,,/photos/chris_lamberth.jpg,"CAN YOU EVER FORGIVE ME? FOX/SEARCHLIGHT, HARLEM, GAME THEORY, THE UNDOING, HIGH MAINTENANCE ALL ON HBO, UNBREAKABLE KIMMY SCHMIDT, ORANGE IS THE NEW BLACK, MINDHUNTER, JESSIVA JONES ALL ON NETFLIX, N",nycc,no
Terry Thomas,,,,"LA COMEDY FESTIVAL, COMCAST TRIAL BY LAUGHTER, IMPRACTICAL JOKERS",nycc,no
Erica Spera,,,,"THE LATELATE SHOW WITH JAMES CORDEN, TBS COMICS TO WATCH, SHOOTERS GOTTA SHOOT PODCAST",nycc,no
Zarna Garg,,,,"Zarna Garg is an Indian American stand-up comedian and screenwriter. CNBC said she is ""the zany, outspoken voice of the Indian American woman."" She is also a New York Times bestselling author.",wiki,no
Tom Cotter,,,/photos/tom_cotter.jpg,"AMERICA GOT TALENT, THE TONIGHT SHOW, THE GOOD WIFE",nycc,no
Melissa Villaseñor,,,/photos/melissa_villase_or.png,"Melissa Anne Villaseñor is an American comedian, actress, musician and illustrator. First garnering attention for her stand-up shows and impressions, Villaseñor found wider success when she was hired ",wiki,no
Henry Sir,,,,"Henry Sir is an All-Canadian basketball player gone comedian and writer. Originally from Edmonton, Alberta, Henry has lived in Los Angeles but is based in New York where he regularly performs at The C",stand,no
Lukas Arnold,,,,"Lukas is a comedian and actor known based in Brooklyn, known especially as a content creator online (@lukastarnold on all socials) with a total of over three million followers. He’s performed with ske",stand,no
Isaiah Castillo,,,,,none,no
Dan Fox,,,,"Daniel Fox may refer to:Daniel Fox (chemist) (1927–1989), American polymer chemist
Daniel Fox, British field hockey player
Daniel Fox (swimmer), Australian Paralympic swimmer
Danny Fox, British footba",wiki,no
The Leone Bros.,,,/photos/the_leone_bros.jpg,,none,no
Jeff Scheen,,,,"FROM ""THE LATE LATE SHOW WITH JAMES CORDEN"", DRYBAR SPECIAL ""ONLY WEIRDO""",nycc,no
Joe Avati,,,,"
Joe Avati is an Italian-Australian comedian who is popular among Italian and descendant of Italians from his native Australia, as well as in Canada, United Kingdom and the United States, where he has",wiki,no
Colleen Genevieve,,,/photos/colleen_genevieve.jpg,,none,no
Ryan Donahue,,,,"Ryan is a comedian based in New York City. Since being named one of the “New Faces of Comedy” by the Just For Laughs festival in Montreal, Ryan has appeared as himself on Jimmy Kimmel Live and the fir",stand,no
Amber Singletary,,,,"Amber Singletary is a comedian, writer and actor based in New York, but loves that airplanes and cars exist so she can travel. She is also a writer for season 4 of A Black Lady Sketch Show on HBO. Bef",stand,no
Farooq Hussain,,,/photos/farooq_hussain.jpg,,none,no
Loudon Wainwright III,,,,"Loudon Snowden Wainwright III is an American singer-songwriter and occasional actor. He has released twenty-six studio albums, four live albums, and six compilations. Some of his best-known songs incl",wiki,no
Rufus Wainwright,,,,"Rufus McGarrigle Wainwright is a Canadian and American singer, songwriter, and composer. He has recorded eleven studio albums and numerous tracks on compilations and film soundtracks. He has also writ",wiki,no
Laura Ramoso,,,,Laura Ramoso is a German-Italian comedian based in Canada.,wiki,no
Johnny Pemberton,,,,"John DeJarnette Pemberton III is an American comedian and actor. He is best known for his roles as the eponymous Son of Zorn in the Fox sitcom, Thaddeus in the Prime Video drama series Fallout, Peanut",wiki,no
A Twink and A Redhead,,,/photos/a_twink_and_a_redhead.jpg,,none,no
Ben Schwartz,,,,"Benjamin Joseph Schwartz is an American actor, comedian, writer, and producer. He is best known for his recurring role as Jean-Ralphio Saperstein on the NBC sitcom Parks and Recreation, his starring r",wiki,no
Gaurav Kapoor,,,/photos/gaurav_kapoor.jpg,"Gaurav Kapur, also spelled as Gaurav Kapoor is an Indian actor, television and cricket presenter known for being the host of the pre-match Indian Premier League show, Extraaa Innings T20, Cricbuzz Liv",wiki,no
Kill Tony,,,/photos/kill_tony.jpg,"Kill Tony is an American live podcast stand-up comedy variety show created and hosted by Tony Hinchcliffe and produced and co-hosted by Brian Redban. The show premiered on June 3, 2013, and has releas",wiki,no
Kev Adams,,,,"For 10 years, at age of 27, Parisian-born Kev Adams has already achieved phenomenal success as both an actor, stand-up comedian, writer and producer. His original one-man show ""The Young Man Show"" dre",stand,no
Nayeema Raza,,,,"Nayeema Raza is a journalist and filmmaker whose work has appeared in The New York Times, New York Magazine, and the Tribeca Film Festival. She frequently guest moderates “Open to Debate.” Nayeema als",nycc,no
Neil deGrasse Tyson,,,/photos/neil_degrasse_tyson.jpg,world-renowned science communicator and astrophysicist. He is the Director of the Hayden Planetarium at the American Museum of Natural History and the author of several bestsllers and awe-inspiring bo,nycc,no
Chelsea Handler,,,,"Chelsea Joy Handler is an American stand-up comedian, actress, writer, television host, and producer. She hosted the late-night talk show Chelsea Lately on the E! network from 2007 to 2014 and release",wiki,no
Ontonio Kareem,,,/photos/ontonio_kareem.jpg,"FROM THE TONIGHT SHOW, DON'T TELL COMEDY, SIRIUSXM",nycc,no
Leo Jablonsky,,,,"FROM HBO, NETFLIX",nycc,no
Yohay Sponder,,,/photos/yohay_sponder.jpg,"TV AND RADIO STAR, HIS NEW SHOW ""SELF LOVING JEW""",nycc,no
Brian Landers,,,,FROM NETFLIX,nycc,no
Pat Burtscher,,,/photos/pat_burtscher.jpg,"JUST FOR LAUGHS, MELBOURNE INTERNATIONAL COMEDY FESTIVAL",nycc,no
Jess Levin,,,,"Jessica Levin is NYC comedian. The daughter of a sanitation worker, with longshoreman genes, she has a blue collar mentality with white color taste. When she's not in the clubs, she attempts to go to ",stand,no
Gary Simons,,,/photos/gary_simons.jpg,"Gary Simons is a Connecticut raised, NYC based comedian, writer, and actor. He’s known for his inviting narrative style and witty introspective observations. He’s performed and produced all over the c",stand,no
Britt Migs,,,/photos/britt_migs.png,"Britt Migs is a standup & sketch comedian living and working in NYC. You can see her performing comedy around the city and at her bi-monthly show at Union Hall, “Sunday Sauce.” In 2023 you may have al",stand,no
Wils Pelton,,,,,none,no
Ivy Wolk,,,/photos/ivy_wolk.jpg,Ivy Wolk is best known for her recurring arc on Freeform’s EVERYTHING’S GONNA BE OKAY.,stand,no
Daniel Bridge-Gadd,,,,,none,no
Kanan Gill,,,/photos/kanan_gill.jpg,"Kanan Singh Gill is an Indian comedian, actor, author and YouTuber. He won the Punch Line Bangalore Competition. He is known for the YouTube series Pretentious Movie Reviews where he reviews campy Bol",wiki,no
Diogo Portugal,,,,"Diogo Portugal is a pioneering stand-up comedian in Brazil, a versatile comedian who goes from stand-up to traditional sketches, embodying the most hilarious and diverse characters, in addition to cre",stand,no
Rebecca Reingold,,,/photos/rebecca_reingold.jpg,,none,no
